site_code,Long,Lat,year,block,plot,trt,Family,Taxon,num_leaves,leaf_pct_N,leaf_pct_C,leaf_C13_delta_PDB,leaf_area_mm2,leaf_dry_mass_g,leaf_ppm_P,leaf_ppm_B,leaf_ppm_Na,leaf_ppm_Ca,leaf_ppm_Fe,leaf_ppm_K,leaf_ppm_Mg,leaf_ppm_Mn,leaf_ppm_Cu,leaf_ppm_Zn,leaf_ppm_Sr,leaf_ppm_Pb,leaf_ppm_Mo,SLA_v2,Ntrt,Ptrt,Ktrt,Nfix,first_nutrient_year,site_name,continent,country,region,habitat,lifespan,lifeform,photosynthetic_pathway,max_cover,live_mass,precip.mean,tmp,par2_gs,aridity
bldr.us,-105.233544,39.972022,2011,2,15,NPK+Fence,Poaceae,SPOROBOLUS AIROIDES,5,2.524408248,46.12571908,-16.26407769,2149.362,0.61,2809.0734,12.6984878,7449.349,4686.4016,59.04128,20210.1069,2569.2182,41.859345,3.9691423,46.056811,22.463362,0.4059088,0.143036726,10746.81,1,1,1,no,2009,Boulder South Campus,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,13,317.5,448.5731709,10.59856789,978.2125854,0.2813
bldr.us,-105.233544,39.972022,2011,2,16,PK,Poaceae,SPOROBOLUS AIROIDES,5,1.988990801,46.48609919,-15.53843317,1420.222,0.27,6624.255,11.342584,5954.8566,5957.1809,93.855234,12025.9282,3193.5882,66.521466,6.3825278,36.166108,41.116867,0.26404048,0.38141763,7101.11,0,1,1,no,2009,Boulder South Campus,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,24,228.5,448.5731709,10.59856789,978.2125854,0.2813
bldr.us,-105.233544,39.972022,2011,2,17,NPK,Poaceae,SPOROBOLUS AIROIDES,5,2.721710261,45.98596162,-16.41686442,1604.66,0.56,2683.2831,12.2414732,7571.5949,4028.3736,55.987955,18175.9665,2211.9266,26.832831,4.7848433,26.028076,21.360497,0.67070581,0.83901457,8023.3,1,1,1,no,2009,Boulder South Campus,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,50,135,448.5731709,10.59856789,978.2125854,0.2813
bldr.us,-105.233544,39.972022,2011,2,18,NK,Poaceae,SPOROBOLUS AIROIDES,5,3.053165911,45.99267254,-16.53234881,1196.718,0.44,1314.93987,12.36981735,8471.9106,3750.72915,56.5024005,15727.30635,2287.921785,22.4675805,4.79936955,28.8606075,15.47894415,0.51926097,0.17431347,5983.59,1,0,1,no,2009,Boulder South Campus,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,43,117,448.5731709,10.59856789,978.2125854,0.2813
bldr.us,-105.233544,39.972022,2011,2,19,Fence,Poaceae,SPOROBOLUS AIROIDES,5,1.811175326,47.48224719,-14.86970668,1714.152,0.23,3831.7974,11.0751765,1921.35913,5106.6891,75.235229,10332.0832,1818.5606,27.112222,4.0763297,29.842437,24.097115,1.11250326,0.12558989,8570.76,0,0,0,no,2009,Boulder South Campus,North America,US,Central plains (North America),shortgrass prairie,PERENNIAL,GRASS,C4,32,95,448.5731709,10.59856789,978.2125854,0.2813
bnch.us,-121.9680169,44.27668543,2011,1,4,N,Asteraceae,ACHILLEA MILLEFOLIUM,5,4.151183334,48.44281232,-30.73468461,4083.878,0.454,1520.34,32.79,83.6,8257.13,104.66,39737.42,2200.52,111.68,8.8,51.71,82.47,0.13,NA,20419.39,1,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,25,98.85,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,6,NP,Asteraceae,ACHILLEA MILLEFOLIUM,5,3.619126063,45.85905643,-31.03382527,480.842,0.501,3957.78,31.62,50.59,10575.9,188.62,36852.09,3390.83,85.04,7.29,44.7,66.94,0.08,NA,2404.21,1,1,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,20,188.149995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,9,NPK+Fence,Asteraceae,ACHILLEA MILLEFOLIUM,5,3.209679525,49.9360173,-30.55346937,6721.252,0.659,2553.27,32.44,30.14,7910.12,56.17,39650.75,1962.51,53.07,6.7,59.78,52.07,0.04,NA,33606.26,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,30,225.349995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,12,P,Asteraceae,ACHILLEA MILLEFOLIUM,5,3.387594248,49.73943841,-31.33350631,4586.906,0.421,4222.04,32.2,29.96,9258.33,65.34,33675.79,2452.8,52.57,6.98,24.43,59.31,0.06,NA,22934.53,0,1,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,15,148.15,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,15,N,Asteraceae,ACHILLEA MILLEFOLIUM,5,4.213103492,48.0552959,-30.34017335,4939.809,0.406,1556.55,41.83,40.27,9905.32,151.91,39329.93,1888.46,121.53,7.83,40.37,90.11,0.06,NA,24699.045,1,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,30,213.15,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,2,K,Asteraceae,ERIGERON ALICEAE,5,2.745882231,49.46760938,-28.67885,3026.74,0.201,3093.92,31.33,29.92,12078.52,72.27,43583.73,2688.61,32.65,6.01,86.42,118.26,0.06,NA,15133.7,0,0,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,30,211.900005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,5,NPK,Asteraceae,ERIGERON ALICEAE,5,3.504971643,46.783829,-29.37289579,2096.72,0.102,3237.22,60.6,237.26,16148.68,179.55,37780.01,2692.16,70.22,9.29,65.41,126.11,0.07,NA,10483.6,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,15,224.3,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,9,NPK+Fence,Asteraceae,ERIGERON ALICEAE,5,3.326432977,43.85707662,-29.63991882,2363.003,0.116,2690.56,77.75,151.63,12688.97,102.61,35798.16,2017.92,58.03,7.75,64.98,65.1,0.08,NA,11815.015,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,65,225.349995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,17,NPK,Asteraceae,ERIGERON ALICEAE,5,3.161468955,48.85889088,-28.94347533,3855.205,0.227,1941.3,43.9,29.57,10786.14,52.81,40217.77,1655.79,25.17,6.94,44.52,118.71,0.04,NA,19276.025,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,35,174.250005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,19,Fence,Asteraceae,ERIGERON ALICEAE,5,3.582403197,49.62823753,-30.05919746,2927.321,0.163,2439.15,30.22,54.4,12482.87,90.67,34456.36,2625.53,42.21,7.25,35.06,71.83,0.08,NA,14636.605,0,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,25,161.45,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,3,PK,Asteraceae,SYMPHYOTRICHUM SPATHULATUM,5,2.069631926,52.33669589,-28.42271771,1398.955,0.135,1633.64,28.76,11.85,7986.7,34.39,7929.38,2474.35,26.18,2.83,28.66,29.04,0.03,NA,6994.775,0,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,FORB,NULL,NA,274.500005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,7,Control,Asteraceae,SYMPHYOTRICHUM SPATHULATUM,5,2.529202452,47.98600264,-28.50148326,1783.453,0.138,1718.21,57.31,13.06,8085.69,59.81,13858.21,3261.37,28.24,3.54,32.51,57.41,0.04,NA,8917.265,0,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,FORB,NULL,NA,96.45,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,1,NK,Cyperaceae,CAREX HOODII,5,2.812327972,51.30374535,-27.0384371,2148.118,0.212,674.41,15.67,39.08,2027.13,50.39,16762.83,837.17,114.03,2.9,37.23,19.88,0.05,NA,NA,1,0,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,25,256.9,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,4,N,Cyperaceae,CAREX HOODII,5,3.266118975,56.56422081,-27.01027697,1367.03,0.123,832.69,11.87,18.74,1555.76,57.99,11756.59,768.16,85.83,2.24,33.77,15.65,0.05,NA,NA,1,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,20,98.85,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,5,NPK,Cyperaceae,CAREX HOODII,5,2.270875921,46.73472338,-27.55866451,2313.066,0.222,2760.24,17.87,20.01,2236.01,37.02,19150.53,898.68,80.03,2.98,45.15,16.9,0.02,NA,NA,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,35,224.3,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,8,P,Cyperaceae,CAREX HOODII,5,2.918135656,48.45093366,-27.56318296,2209.408,0.196,8916.22,24.44,36.43,6821.32,66.05,20835.48,1603.68,143.44,4.97,55.52,32.4,0.07,NA,NA,0,1,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,35,113.55,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,9,NPK+Fence,Cyperaceae,CAREX HOODII,5,2.987304307,48.67232277,-26.77649389,2262.235,0.174,2112.1,59.27,36.36,2732.58,56.4,20699.79,1106.39,83,4.04,64,19.35,0.06,NA,NA,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,25,225.349995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,10,Fence,Cyperaceae,CAREX HOODII,5,2.472407785,50.09172796,-27.21041192,1127.396,0.16,1058.05,24.16,16.77,2295.78,61.79,16399.82,848.44,151.72,3.26,46.91,21.46,0.04,NA,NA,0,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,35,118.55,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,11,PK,Cyperaceae,CAREX HOODII,5,2.844589765,47.75800439,-27.61183059,2062.126,0.169,2345.16,17.32,20.52,2083.42,45.02,21064.53,745.42,70.35,3.16,39.47,13.71,0.02,NA,NA,0,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,45,172.649995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,13,NPK+Fence,Cyperaceae,CAREX HOODII,5,3.413960748,47.87939194,-27.74302225,2485.851,0.199,2245.24,25.44,33.21,5496.15,116.96,22045.16,1876.61,99.84,4.73,59,33.35,0.11,NA,NA,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,45,212.15,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,14,K,Cyperaceae,CAREX HOODII,5,2.286837881,49.90594799,-27.34817913,1782.731,0.144,854.61,29.05,9.52,2825.31,61.11,16671.34,1122.11,164.31,4.11,69.73,20.34,0.05,NA,NA,0,0,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,40,113,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,15,N,Cyperaceae,CAREX HOODII,5,2.827449139,47.80193751,-27.50649224,1906.018,0.156,972.76,25.73,18.41,3158.86,75.31,20815.03,1108.74,153.76,3.92,38.18,26.46,0.05,NA,NA,1,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,40,213.15,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,20,Control,Cyperaceae,CAREX HOODII,5,2.458028003,48.86938764,-26.97005401,1595.153,0.15,1219.59,80.73,16.13,3877.71,63.64,15388.08,1309.62,128.92,3.42,36.01,28.95,0.06,NA,NA,0,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,45,190.35,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,21,N,Cyperaceae,CAREX HOODII,5,4.885165307,47.90171338,-29.13093317,1725.303,0.135,972.74,53.19,10.57,2525,70.42,20174.37,1494.06,171.61,5.08,48.05,30.89,0.07,0.050871,NA,1,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,70,192.65,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,22,NP,Cyperaceae,CAREX HOODII,5,5.132467756,48.21179945,-28.74726298,2123.338,0.164,2275.1,54.27,38.93,5792.11,77.02,20768.11,1434.98,268.21,6.01,57.19,42.79,0.08,NA,NA,1,1,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,35,199.800005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,23,PK,Cyperaceae,CAREX HOODII,5,2.522103056,44.92038481,-27.40090083,2346.091,0.179,2074.73,44.1,50.77,5327.58,77.67,19652.61,1306.35,215.81,5.17,76.42,40.04,0.07,NA,NA,0,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,80,279.050005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,24,NPK,Cyperaceae,CAREX HOODII,5,3.155307345,48.20386289,-28.59922724,2095.292,0.16,2261.22,31.64,75.1,4366.86,65.97,23255.33,1659.61,96.15,4.53,45.07,35.58,0.06,NA,NA,1,1,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,95,371.899985,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,25,Control,Cyperaceae,CAREX HOODII,5,2.065471661,45.52301239,-28.08022451,1581.067,0.139,1256.21,37.1,12.88,4463.53,59.7,22260.75,1150.14,74.34,7.35,30.86,49.76,0.13,0.131561,NA,0,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,70,140.45,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,26,Fence,Cyperaceae,CAREX HOODII,5,2.848647347,46.40301981,-26.41645976,2235.554,0.181,1072.84,19.34,24.05,2522,60.3,16753.8,944.77,103.25,4.36,46.57,25.54,0.07,0.043874,NA,0,0,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,45,186.549995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,27,P,Cyperaceae,CAREX HOODII,5,2.374747529,46.11080055,-26.09048291,2562.217,0.205,2320.54,21.81,11.79,2941.88,73.52,18515.87,1156.69,175.2,5.91,45.88,25.46,0.14,0.236549,NA,0,1,0,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,45,235.25,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,29,NK,Cyperaceae,CAREX HOODII,5,2.973020364,46.75978627,-27.47473972,2052.076,0.164,992.48,24.96,4.81,2300.59,65.16,19844.94,984.53,142.06,5.18,62.68,24.81,0.07,0.042084,NA,1,0,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,60,277.149995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,30,K,Cyperaceae,CAREX HOODII,5,2.353914793,45.21849249,-27.04416275,1579.67,0.154,1139.27,36.2,27.51,2362.64,45.94,19504.78,780.24,103.23,4.11,41.74,28.76,0.07,0.029053,NA,0,0,1,no,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,NULL,NULL,NULL,60,197.3,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,12,P,Fabaceae,LATHYRUS NEVADENSIS,5,4.825067183,49.55282317,-28.2631611,2748.821,0.124,2720.32,47.22,28.86,17456.06,96.16,13319.07,4106.71,96.1,7.59,36.63,140.96,0.02,NA,13744.105,0,1,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,LEGUME,NULL,20,148.15,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,5,NPK,Fabaceae,LUPINUS LATIFOLIUS,5,5.732377891,52.53302816,-29.04809532,6146.036,0.436,1265.87,22.65,50.63,17227.27,96.13,17036.91,2883.9,590.11,4.31,19.61,179.89,0.02,NA,30730.18,1,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,30,224.3,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,6,NP,Fabaceae,LUPINUS LATIFOLIUS,5,5.958015851,48.25809999,-29.06641209,6102.804,0.417,2787.1,28.79,21.97,21861.66,135.11,16111.32,3698.87,346.06,5.01,33.47,211.99,0.06,NA,30514.02,1,1,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,28,188.149995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,7,Control,Fabaceae,LUPINUS LATIFOLIUS,5,5.579951234,49.63979939,-29.31189066,6072.418,0.447,1792.91,21.56,33.94,20749.4,141.02,12389.2,5640.61,688.96,4.26,25.18,216.56,0.09,NA,30362.09,0,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,35,96.45,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,8,P,Fabaceae,LUPINUS LATIFOLIUS,5,5.690954191,49.57941453,-28.94766541,5814.976,0.431,1895.96,28.67,16.94,23901.25,108.82,10871.54,5133.22,1159.77,4.83,18.32,194.64,0.03,NA,29074.88,0,1,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,25,113.55,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,1,10,Fence,Fabaceae,LUPINUS LATIFOLIUS,5,4.908532466,45.91092183,-28.73823607,5383.368,0.411,1524.69,22.14,63.71,25484.09,144.85,16129.03,7024.46,1383.11,3.74,41.17,283.16,0.11,NA,26916.84,0,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,15,118.55,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,11,PK,Fabaceae,LUPINUS LATIFOLIUS,5,5.969173441,48.66564639,-29.12021357,4401.166,0.278,2250.03,23.26,41.92,19315.33,98.22,20897.55,3554.84,765.42,5.32,19.11,183.91,0.06,NA,22005.83,0,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,25,172.649995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,13,NPK+Fence,Fabaceae,LUPINUS LATIFOLIUS,5,5.325418143,45.11645463,-28.3610175,6642.531,0.415,2028.11,33.58,30.03,20724.35,111.38,22719.21,3790.23,735.88,4.28,31.59,177.32,0.04,NA,33212.655,1,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,28,212.15,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,14,K,Fabaceae,LUPINUS LATIFOLIUS,5,5.154496815,48.82283405,-28.3196346,8988.826,0.593,1515.68,37.1,41.99,18853.82,114.09,16436.93,3535.22,1938.64,6.93,30.31,170.92,0.08,NA,44944.13,0,0,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,50,113,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,16,NP,Fabaceae,LUPINUS LATIFOLIUS,5,5.496274741,50.76288208,-29.51827573,6337.02,0.386,1631.11,26.66,17.73,19108.41,116.92,16409.59,4972.13,596.89,5.21,14.92,189.11,0.05,NA,31685.1,1,1,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,17,106.099995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,17,NPK,Fabaceae,LUPINUS LATIFOLIUS,5,5.319024592,46.66831336,-27.64717882,6251.971,0.391,3364.19,33.25,37.61,17678.07,98.57,20260.14,2421.36,455.34,4.53,40.62,141.42,0.05,NA,31259.855,1,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,65,174.250005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,18,NK,Fabaceae,LUPINUS LATIFOLIUS,5,5.24232246,47.51370436,-28.8636155,8314.348,0.554,1491.14,24.21,27.68,11733.38,122.07,19341.67,2166.73,352.53,5.09,17.63,123.12,0.02,NA,41571.74,1,0,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,25,262.099995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,19,Fence,Fabaceae,LUPINUS LATIFOLIUS,5,5.62277257,51.12631733,-28.65372094,5157.097,0.365,1486.52,78.34,23.57,21222.08,96.82,17799.16,3823.89,1466.96,5.06,23.76,205.37,0.05,NA,25785.485,0,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,35,161.45,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,2,20,Control,Fabaceae,LUPINUS LATIFOLIUS,5,5.46375178,49.44507273,-27.77814275,5959.4,0.443,1870.77,20.62,37.52,16584.08,96.07,9323.49,3761.76,855.5,5.19,20.73,152.69,0.06,NA,29797,0,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,25,190.35,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,21,N,Fabaceae,LUPINUS LATIFOLIUS,5,4.003046258,46.90131869,-29.02687156,4827.011,0.411,1343.65,20.47,21.39,14281.98,139.54,13824.52,2956.99,426.33,5.42,15.91,318.43,0.09,0.019257,24135.055,1,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,30,192.65,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,22,NP,Fabaceae,LUPINUS LATIFOLIUS,5,3.138712337,47.95787237,-27.26846299,4072.98,0.37,1729.86,22.14,76.43,17226,116.05,17941.59,3847.59,177.34,3.91,31.32,238.53,0.12,NA,20364.9,1,1,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,40,199.800005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,23,PK,Fabaceae,LUPINUS LATIFOLIUS,5,5.317720774,47.80916398,-28.97644449,777.508,0.363,2116.2,22.55,29.28,24582.1,143.22,15390.53,5076.74,218.03,4.81,24.37,384.76,0.05,NA,3887.54,0,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,18,279.050005,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,24,NPK,Fabaceae,LUPINUS LATIFOLIUS,5,NA,NA,NA,5937.337,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29686.685,1,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,8,371.899985,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,25,Control,Fabaceae,LUPINUS LATIFOLIUS,5,5.085669883,44.39927231,-29.1387856,160.117,0.34,1627.45,45.8,24.02,11297.33,96.08,17490.99,2723.88,520.13,3.57,18.84,212.98,0.09,0.009923,800.585,0,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,45,140.45,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,26,Fence,Fabaceae,LUPINUS LATIFOLIUS,5,5.735356144,46.8473142,-28.38656599,1283.371,0.579,2046.02,20.81,34.26,19510.32,130.32,16105.62,5293.83,680.94,7.24,21.03,395.97,0.08,NA,6416.855,0,0,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,65,186.549995,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,27,P,Fabaceae,LUPINUS LATIFOLIUS,5,5.424935061,46.76627786,-28.47263621,437.422,0.352,1871.02,24.59,14.01,24055.94,86.6,15823.46,5709.28,351.75,3.82,32.4,368.86,0.05,NA,2187.11,0,1,0,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,50,235.25,864.192683,8.379287582,952.0361898,1.3455
bnch.us,-121.9680169,44.27668543,2011,3,28,NPK+Fence,Fabaceae,LUPINUS LATIFOLIUS,5,5.371139256,47.81973816,-27.58088199,333.163,0.448,2133,20.03,34.5,9922.63,82.08,23358.43,2728.98,201.8,4.19,35.65,138.02,0.04,NA,1665.815,1,1,1,yes,2008,Bunchgrass (Andrews LTER),North America,US,Montane West (North America),montane grassland,PERENNIAL,NULL,NULL,50,192.55,864.192683,8.379287582,952.0361898,1.3455
